created_at,id_str,full_text,username
Wed Oct 04 09:45:45 +0000 2023,1709505073506844998,"#RESPECT! Demi pelanggan, #Honda Jepang (bkn di Indonesia) berani recall #rangkaEsaf yg patah tanpa membebani biaya sepeserpun alias gratis  kpd pelanggannya!  | #esaf #TikTokshop S.Pd Tito Windah Gen Z Sakura Rabu Whoosh Fokus Gen 2 #LE_SSERAFIM RM of BTS https://t.co/Fd3XovIGHy",chillinaris_inc
Wed Oct 04 08:55:23 +0000 2023,1709492401390416059,Kembali Senang Pakai Honda Beat Rangka ESAF Karena AHASS Perhatian &amp  Men... https://t.co/U5E1K1Z9Eg via @YouTube,rainerbudiharto
Wed Oct 04 04:37:46 +0000 2023,1709427567839850755,@AdhiSuwarno7 @panca66 betul biarin aja.... Honda pun melakukan hal itu... saat rangka ESAF nya... viral. akhirnya juara lagi 🤣😂,eddyazzy
Tue Oct 03 15:54:32 +0000 2023,1709235493811200249,Honda Vision 2023 Rilis di Negara Tetangga Tapi Masih Pakai Rangka eSAF https://t.co/5FBCB5gSJf,salamah213
Tue Oct 03 10:30:34 +0000 2023,1709153963877236906,"@sosmedkeras Itu tindakan nyata dari honda buntut viralnya rangka esaf yang loyo,diservis cewek cewek biar rangkanya tegak kembali",stywnxx
Tue Oct 03 09:25:23 +0000 2023,1709137563108425929,"Launching Honda Vision 110 2024, Pakai eSAF Terjangkau…!! https://t.co/cwFX0pzrwm",ardiantoyugo
Tue Oct 03 07:23:48 +0000 2023,1709106964482097348,KNKT aja bilang kalau rangka esaf Honda itu aman! https://t.co/Q41DJa2p2h,reybongdua
Tue Oct 03 06:48:57 +0000 2023,1709098194850955702,"Launching Honda Vision 110 2024, Keren Tapi Pakai eSAF…!! https://t.co/cwFX0pzrwm",ardiantoyugo
Tue Oct 03 05:32:08 +0000 2023,1709078861605138468,"@KompasTV Akankah kasus rangka esaf berlanjut ke meja hijau dan Honda jadi pesakitan"" yg kedua kali setelah kasus kartel 2019 (yg oleh MA, PK nya ditolak, kena denda 22 Milyar)?  #menujuindonesiaygbebasbutahakkonsumen""",MRahmahtfq2001
Tue Oct 03 05:14:49 +0000 2023,1709074505107411415,Motor Beat tetap yang terlaris di 2023. #motor #sepedamotor #honda #yamaha #kawasaki #suzuki #esaf #beat #mio #vario #nmax #supra #vixion #cbr https://t.co/DJYKeq7pdj,JulianLesc67447
Tue Oct 03 05:12:32 +0000 2023,1709073928289988901,Ternyata motor yamaha juga kerupuk.. #motor #sepedamotor #honda #yamaha #kawasaki #suzuki #esaf #beat #mio #vario #nmax #supra #vixion #cbr https://t.co/8oU3pDFdik,GaelClichy69245
Mon Oct 02 07:17:33 +0000 2023,1708743003068871047,"@noire172 Makanya, jangan heran dengan produk dari Mainland. Motor Honda Rangka Esaf mayoritas, kayak Velg, lampu dll made in china.",Risqimuslim
Sun Oct 01 16:21:38 +0000 2023,1708517540031525296,"Imbas Isu Rangka eSAF Honda di Media Sosial, Yamaha juga Kena Getahnya! Saatnya Beralih Ke Motor Listrik?   #rangkaeSAF|#Honda|#Yamaha|#Motorlistrik|#TrendingNow https://t.co/wL3erXJvre",metro_selebes
Sun Oct 01 12:24:36 +0000 2023,1708457888359010323,"@Adm_Zephyr @sopir_idiot @Honda ternyata Yamaha juga ada eSAF patah ya, baru tempe  https://t.co/2JBgNFBrJd",pedagangcucur
Sun Oct 01 02:56:08 +0000 2023,1708314827591233628,"@ridwanhr klo mo murah memang begitu .. desain dan komponen yg dipake diirit namun mengorbankan lifetime. ya miriplah dgn alasan penggunaan rangka esaf di motor honda. disisi lain, barang cepat rusak agar penjualan bisa kontinyu —&gt  ekonomi berputar",Pongko20
Sun Oct 01 01:26:22 +0000 2023,1708292236323209292,"@Supri50_ @jodi_wirawan @FomoIndonesia Pernah sampe ditanya jenis dan tahun pembuatan kendaraan, padahal kerjaannya cm duduk dpn komputer, gak butuh kendaraan  Entah buat apa, mungkin kalo Honda eSAF bakal dinaikin asuransi jiwanya 😂",PatrickHermawan
Sat Sep 30 11:15:01 +0000 2023,1708077988380819962,Honda mie goreng #Honda #AstraHondamotor #welovehonda #esaf #miegoreng. #Astrahondacare https://t.co/Fmaj2Emm2p,IngIlha40604
Sat Sep 30 08:42:01 +0000 2023,1708039482015150510,"@tanyakanrl Lgi vral rangka esaf kan, lbh baik yamaha kalo ttep mau honda matic bli second yg thun 2018 kebawah di olx bnyak ko",worteltheoren
Fri Sep 29 23:42:16 +0000 2023,1707903649928900963,@imamnjoll sales honda rangka esaf,popmiegledeek
Fri Sep 29 13:15:01 +0000 2023,1707745798891704431,Kemenhub Gandeng KNKT Teliti Rangka eSAF Sepeda Motor Honda  https://t.co/Cmm4itk23O,GATRA_com
Fri Sep 29 12:26:41 +0000 2023,1707733633497518110,"Rasakan sensasi berkendara yang halus dan kenyamanan mobilitas sehari-hari dengan model-model listrik terbaru dari Honda! 🚗✨ Dari SC e:Concept hingga SUSTAINA-C Concept dan CI-MEV, Honda memimpin inovasi untuk masa depan yang lebih ramah lingkungan dan pintar. #honda #esaf https://t.co/nbKo3pLjCE",mutualan_is_fun
Fri Sep 29 09:42:01 +0000 2023,1707692194440847871,@never_alonely Lihat saja kualitas las esaf honda. Itulah kualitas Indonesia.,Ronaldchristy
Fri Sep 29 06:00:00 +0000 2023,1707636324411515010,"Kemenhub dan KNKT rilis hasil pemeriksaan rangka eSAF Honda: Strukturnya kuat, tapi di bagian dalamnya ada…      https://t.co/cKXnwWVB1N   #PakaiMomotor #JelasAman https://t.co/zPctAdxDnG",momotorid
Fri Sep 29 04:00:00 +0000 2023,1707606124013518899,"Gara-gara Isu Rangka eSAF Motor Honda, Ketahanan Karat Akan Jadi Syarat Uji Tipe Kendaraan  https://t.co/EVDItFUuhD",motorplusweekly
Fri Sep 29 03:34:48 +0000 2023,1707599784075526270,"@undipmenfess Aman, ls pake dgn catatan ditakar 800 ml. Utk matic biasa. Honda rangka esaf 650ml, suzuki address, nex 2 650 ml.",Risqimuslim
Thu Sep 28 16:16:18 +0000 2023,1707429031095009667,"Kirain gara2 kasus rangka esaf, harga motor honda seken jadi murah, ternyata masih mahal, motor yg baru juga laku2 aja, emang sekuat itu brand honda",agung_kurus
Thu Sep 28 13:25:20 +0000 2023,1707386009024073828,"Ditjen Hubdat Hendro Sugiatno menghimbau masyarakat agar tdk lagi khawatir penggunaan rangka eSAF Sepeda Motor Honda. Ketebalan rangka, teknik coating secara dipping sdh sesuai standar manufaktur global. Struktur rangka eSAF dinilai kuat 👍🙏 https://t.co/wohoo454bp #rangkaesaf https://t.co/TM6SB7y3j4",FirzaHusainID
Thu Sep 28 12:48:01 +0000 2023,1707376616379490390,"Honda terus berkomitmen untuk keselamatan pengguna jalan! 🏍️🛡️ Melalui penelitian rangka eSAF, mereka meningkatkan standar keselamatan motor Honda untuk masa depan yang lebih aman. 👏 #esaf https://t.co/10oPtHF57e",mutualan_is_fun
Thu Sep 28 12:34:34 +0000 2023,1707373233509695869,ini nih pesen dari Direktur Jenderal Perhubungan Darat Hendro Sugiatno  utk masyarakat yg masih takut mengunakan rangka esaf  honda  ________________________  Direktorat Jenderal Perhubungan Darat (Ditjen Hubdat) dan Komite Nasional Keselamatan Transportasi (KNKT) lakukan… https://t.co/y3m4rkYwyH,doctor__fabre
Thu Sep 28 12:33:24 +0000 2023,1707372938440458251,"Soal rangka eSAF Honda yang viral tidak perlu khawatir.  Hasil penelitian Ditjen Hubdat dan KNKT ketebalan, teknik coating secara dipping sudah sesuai standar manufaktur global https://t.co/T5almUumTS",Urrangawak
Thu Sep 28 12:31:55 +0000 2023,1707372565247983810,"Ditjen Hubungan darat dan KNKT meneliti rangka eSAF Honda yang Viral. Hasilnya, ditjen Hubdat dan KNKT mengatakan, berdasar ketebalan, teknik coating secara dipping, kualitas #RangkaeSAF Motor Honda sudah sesuai standar manufaktur global. Kesimpulannya, produk Honda tetap… https://t.co/O2tSIkBN8a",03__nakula
Thu Sep 28 12:07:34 +0000 2023,1707366435151056925,"Kementerian Perhubungan melalui Direktorat Jenderal Perhubungan Darat, bersama Komite Nasional Keselamatan Transportasi atau KNKT telah melakukan penelitian terkait permasalahan enhanced Smart Architecture Frame atau yang dikenal rangka eSAF dari motor Honda sejak Agustus hingga… https://t.co/PiHXJLMhXw",triwul82
Thu Sep 28 11:17:59 +0000 2023,1707353956756980045,"@Nyctophilia_010 @ezash Anyway ADV itu juga pakai eSAF lho.  Sebenernya balik lagi ke masnya butuh motor seperti apa karakternya? Kalo mau yg oke buat stop n go, pilih Honda. Tapi kalo buat karakter putaran mesin atas yg nafas panjang ya Yamaha.   Saya pribadi pilih Yamaha krn lebih rigid aja sasisnya",Anandasigit_N
Thu Sep 28 10:49:32 +0000 2023,1707346799093219738,Tak Pakai Rangka eSAF! Ini Tampilan Benelli VZ 125i Pesaing Honda BeAT https://t.co/1VX262LTQf,salamah213
Thu Sep 28 08:39:03 +0000 2023,1707313962172522537,"Ada yg minat honda Tiger 2008,pajak hidup,plat BA  Bukan rangka esaf pastinya. https://t.co/pBVPxDJMOj",Andriansah
Wed Sep 27 12:44:43 +0000 2023,1707013397324419463,yamaha NMAX thn 2021  padahal usia nya masih muda ya tapi kok bisa patah gitu  itu rangka motor apa hubungan kita🙄😒  #eSAF #HONDA #rangkaeSAF https://t.co/Swy4bYMPPn,doctor__fabre
Wed Sep 27 10:00:00 +0000 2023,1706971945718501428,"Kemenhub dan KNKT rilis hasil pemeriksaan rangka eSAF Honda: Strukturnya kuat, tapi di bagian dalamnya ada…    https://t.co/cKXnwWVB1N   #PakaiMomotor #JelasAman https://t.co/CA62t3bYvz",momotorid
Wed Sep 27 09:30:15 +0000 2023,1706964458034385261,"@Pai_C1 Solutif juga sih mbaknya..g perlu di bully di goblok2in..begal mentargetkan motor2 yg banyak dicari..Klo motor matic khususnya beat Vario bisa jd target begal. Tp klo begal sdh update info klo matic Honda turun pasar Krn rangka ESAF, target begal bisa pindah k NMax Aerox😂😂",ajartwiterran
Wed Sep 27 06:28:26 +0000 2023,1706918701277306989,mending tu sembako buat ngasih makan rangka esaf honda,Monarkick
Wed Sep 27 06:20:47 +0000 2023,1706916779350716511,@heylutfi_ @Honda Ibu2 tida mengerti apa itu esaf,harisbgst
Wed Sep 27 06:08:33 +0000 2023,1706913700597449118,Kabar Mengenai Masalah dan Kerusakan Rangka eSAF Motor Honda yang Umum Terjadi https://t.co/H49BSgTD5K,kompasiana
Tue Sep 26 12:23:29 +0000 2023,1706645666662158364,loh kok bisa patah🙄🙄  Padahal kan Yamaha tidak menggunakan rangka eSAF seperti yang digunakan Honda pada beberapa kendaraan maticnya.   Bahkan PT Yamaha Indonesia Manufacturing Indonesia (YIMM) sempat menunjukkan  kalo kualitas rangka produk² rakitannya kuat dan gak gampang… https://t.co/wDAEIiYl2Z,doctor__fabre
Tue Sep 26 06:44:46 +0000 2023,1706560426513994222,"@fulanjr honda beat isi avtur bang, kan enteng rangka esaf bisa terbang deh",RRchmnto
Tue Sep 26 01:41:34 +0000 2023,1706484123261636762,"Rangka eSAF Rawan Patah, Begini Kondisi Penjualan Motor Honda #beritajogja #jogja #jogjaistimewa https://t.co/TRaIVFqwpG https://t.co/pBa8v09a2u",Harian_Jogja
Mon Sep 25 12:58:45 +0000 2023,1706292152257687677,@vvoenyx Tapi kalau mau honda ambil beat yg sebelum esaf tahun 2018 atau 19 sebelum esaf pokoknya,speedingjunkie
Mon Sep 25 09:41:41 +0000 2023,1706242560409366620,Kebersamaan yang Masif! 5.241 Biker Honda di Bandar Lampung Merayakan Honda Bikers Day Regional Sumatera 2023 dengan Penuh Loyalitas dan Semangat Komunitas 🏍️✨ #HondaBikersDay #SolidaritasHonda #CintaHonda #ESAF https://t.co/EdB4o8Yb9L,Omnya_Gibran
Mon Sep 25 07:05:04 +0000 2023,1706203146928976287,@abu_waras Adiuh itu Honda Beat rangka esaf bukan??? Ga bahaya taaa?? 😀,subhiarief
Mon Sep 25 02:05:06 +0000 2023,1706127659145846982,"Setelah Rangka eSAF Honda, Viral Rangka Yamaha Mio Patah https://t.co/6RZxS10h1L",Bisniscom
Mon Sep 25 00:13:18 +0000 2023,1706099522378908002,"Pilihan Warna Honda BeAT 2024, Tetap Pakai Rangka eSAF…!! https://t.co/kVTVqnRp6w",ardiantoyugo
Sun Sep 24 11:14:38 +0000 2023,1705903562960846883,"@ZaynR42 Terutama yang esaf, dan di grup otomotif fb honda ini udah jadi bahan perbincangan yang kualitasnya makin hari makin menurun sejak tahun 2018an. Tapi yang paling parah ya di kasus esaf ini https://t.co/b5tC8TPwS4",emyr_za
Sun Sep 24 07:46:56 +0000 2023,1705851293074702381,Setelah rangka eSAF Honda muncullah trending rangka motor Yamaha. Mungkin saya harus membeli motor Ducati https://t.co/YKnxaaHKgi,irflm
Sun Sep 24 06:29:00 +0000 2023,1705831681855488428,"@A_FionyJKT48 Let's go cepio!  Sun matek aji, ajiku bandung bondowoso, kang mengkoni ratuning wesi, kulitku tembogo, dagingku wojo, balungku rangka eSAF honda, bayuku roso, dengkulku paron, yo aku bandung bondowoso ratuning gegaman tan ono tumono ing badanku!",Deadnovsky
Sun Sep 24 06:04:46 +0000 2023,1705825581781352806,"Malah kemarin gw liat ada sales honda yang mengarang bebas dan bilang kalok rangka esaf kropos itu gorengan kompetitor  Padahal ahmpas itu udah jadi bahan hujatan soal build quality di grup hoi sama bekakas, dan baru booming rangka esaf digrup, tapi tiba² keluar kemana mana!!",emyr_za
Sun Sep 24 06:02:40 +0000 2023,1705825056226685118,Dan jujur buzzer honda ini banyak!! Awal² kasus booming rangka esaf kropos aja langsung banyak tuh komenan buzzer di ig weloveahmpas yang jelasin silikat  (Klarifikasi yang menunjukkan buruknya qc),emyr_za
Sun Sep 24 05:22:07 +0000 2023,1705814851317330251,@itscinat Esaf honda bilek https://t.co/UaVJObZoch,igisuhendi
Sun Sep 24 01:31:04 +0000 2023,1705756706821820585,"Honda Beat Makin Ketar Ketir Nih! Yamaha Luncurkan Mio M3 125 Harganya 16 Jutaan Aja, Gak Pakek Rangka Esaf https://t.co/ebxOMEPf4N #bestezangers  #IREvRSA  #SMTOWN_LIVE_2023_JAKARTA  #BasaksehirdeKaraGece  #JungKookOnGlobalCitizen",ImronRasyidi8
Sun Sep 24 01:28:04 +0000 2023,1705755947753492749,"Yuk beli motor tiap hari yuk. Gratis rangka Esaf.  Btw,. Celananya kudu beda ya..    @hondaisme @Honda https://t.co/MPLXyd5Wi7",RingSatoe
Sun Sep 24 00:33:25 +0000 2023,1705742196509642892,"@Bersajak_id Ko penjelasan tentang rangka nya ga muncul ya, spt klu honda misalnya krn akibat ngeluarin rangka esaf, perang buzer ini mah",Alden01093265
Sat Sep 23 12:09:10 +0000 2023,1705554900871217321,"Honda Scoopy 2 Versi Prestige dan CXII, Masih Rangka eSAF Tapi Nggak Karatan dari Negeri Tetangga! https://t.co/LH874nPsK1",salamah213
Sat Sep 23 10:37:54 +0000 2023,1705531933797806303,Ada giveaway 300k nih tentang motor rangka esaf. Giveawaynya ada IG https://t.co/OAaDtm50QS   #motor #rangkaesaf #rangkapatah #otomotif #honda #giveaway #GIVEAWAYALERT #kuis #quiz https://t.co/eGKu5FNL3V,gadiahli
Sat Sep 23 05:54:01 +0000 2023,1705460492175859963,KEJUTAN! HONDA SH160 2024 TIDAK LAGI PAKE RANGKA eSAF DAN TAMBAHAN VARIAN WARNA BARU | MATICHOLIC https://t.co/YXBYjYk1Ii,maticholic
Sat Sep 23 05:53:35 +0000 2023,1705460381362393379,"Rangka eSAF ini mulai digunakan HONDA tahun 2019,dan digunakan tdk hanya pada merk honda aja. Dulu dan skrg jauh beda Artinya,dr segi kwalitas bahan memang beda,bisa juga dr segi proses pengecatan dan pelapisan yg kurang pas https://t.co/a0GuCii71Z",8_FERRY_8
Sat Sep 23 05:31:22 +0000 2023,1705454790615113783,"@ridwanhr @BangEdiii bang Hanif bagi bagi spare part Otomotif, lumayan Kalo Ada rangka Honda esaf, bisa buat cadangan 😅",cak_awie06
Sat Sep 23 01:20:34 +0000 2023,1705391674552451107,"@doctor__fabre Di keluarga besar ada pengguna Kawasaki, Yamaha dan Honda nyatanya unit sepeda motor kami aman2 saja baik yang pakai eSAF atau bukan 🙂🙂",endogpithik
Fri Sep 22 16:52:23 +0000 2023,1705263785093869886,"@ssefnum bangsat padakno honda, rangka esaf🙏🏻",ahahahawkwkwk
Fri Sep 22 13:45:51 +0000 2023,1705216842753818775,"AHM is too big to be bothered by eSAF discourse, Honda market share of motorcycle manufacturers in Indonesia in 2022 is 73.8% 🤯",adzinfitra_
Fri Sep 22 13:01:45 +0000 2023,1705205746689097987,"Dadah Rangka eSAF, Honda Hadirkan 2 Motor Rangka Lebih Kuat: Honda Giorno 125 dan Honda sh160i! https://t.co/qmL4R3k8ev",salamah213
Fri Sep 22 10:50:28 +0000 2023,1705172705182728654,"Bukan Rangka eSAF, Skuter Listrik Honda ini Beneran Bisa Dilipat #uzoneID #mobil #motor https://t.co/cR5UR5cdVT",uzoneindonesia
Fri Sep 22 08:57:55 +0000 2023,1705144380976435444,"Clear ya, masalahnya bukan di rangka eSAF sepeda motor matic Honda, tapi soal perawatan, motor harus dirawat rutin 👍👍🙏",FirzaHusain
Fri Sep 22 07:40:01 +0000 2023,1705124778875757013,"Suka bully eSAF Honda sih, sekarang malah banyak video keluarga Yamaha kropos patah rangka bermunculan..  Rangka eSAF #RangkaeSAF https://t.co/hjMddmpJMA",Urrangawak
Fri Sep 22 04:46:10 +0000 2023,1705081026538774795,@AndyHuskyyy @kanigaraharsa @jujukyng @ezash Versi honda rangka esaf ya?,namanyaIAZ
Fri Sep 22 03:27:08 +0000 2023,1705061138927661343,@Hanoyle @tanyakanrl Merk honda dg rangka esaf kyknya,malesmenulis
Fri Sep 22 03:08:41 +0000 2023,1705056494872617187,"@RonnyYulianto13 Mau nanya doang, motor di rumah rangka nya esaf apa insyap pak?  Gitu loh.. kan honda..   Yg biasa buat jemput anak²...",beefsaltedegg_
Fri Sep 22 02:35:42 +0000 2023,1705048193443180799,@seenaaccs Esaf honda,zamzamirafi
Fri Sep 22 02:02:33 +0000 2023,1705039852457341410,"taun lalu pas beli motor lihat fazzio kurang sreg, malah jd ambil honda rangka esaf (vario). kalo ini udah rilis sih, pasti ambil ini",rzrizaldy
Fri Sep 22 01:17:17 +0000 2023,1705028461285580831,@doctor__fabre @03__nakula Oke lah . Untuk beberapa tahun kedepan jgn ambil Honda yg pake esaf dulu teman2. Fakta di lapangan patah tp ada yg bilang aman. :-),mazlevi_ae
Thu Sep 21 23:07:00 +0000 2023,1704995674029498496,Rangka ESAF Apakabar?  @hondaisme @Honda @HondaJP https://t.co/gRvKYAk9n9,RingSatoe
Thu Sep 21 22:23:41 +0000 2023,1704984774459486567,SEBAIKNYA HONDA YG SUDAH DIBELI BERJUTA ORANG INDONESIA ITU MENGGANTI SAJA MOTOR HONDA BERANGKA ESAF YG KATANYA PATAH TERKIPAT YG CUMA SATU DUA DENGAN MOTOR BARU. AGAR MEMBUKYIKAN KEHEBATANNYA. JANGAN NGELES SEPERTI ORANG GOBLOG.,peyekku63
Thu Sep 21 15:11:17 +0000 2023,1704875956966740226,"Terkait Rangka eSAF Honda, Dirjen Hubdat : Masyarakat Tak Perlu Khawatir  https://t.co/29xQqwnvcI  #kabarterdepan #eSAF #honda #enhancedSmartArchitectureFrame #rangkaeSAF",kabarterdepanID
Thu Sep 21 14:54:58 +0000 2023,1704871848100737281,info penting utk kamu yg ingin membeli sepeda motor  _______________ rangka eSAF HONDA tidak cacat ya #rangkaeSAF #eSAF https://t.co/QujTIFDukv,doctor__fabre
Thu Sep 21 13:48:50 +0000 2023,1704855207677755741,"Info penting buat konsumen yang mau beli motor Honda.  Jangan Khawatir, terkait rangka eSAF, Tim KNKT dan Kemenhub sudah meneliti rangka eSAF Honda tidak cacat produk. https://t.co/cNhi0cIN1l",Urrangawak
Thu Sep 21 13:34:22 +0000 2023,1704851563511161285,"4 Fakta Menarik New Honda Scoopy Terbaru yang Akan Rilis Tahun 2024, Masih Pakai eSAF? https://t.co/r6IuzYoncN",EkspresMagelang
Thu Sep 21 13:06:31 +0000 2023,1704844556880187445,"4 Fakta Menarik New Honda Scoopy Terbaru yang Akan Rilis Tahun 2024, Masih Pakai eSAF? https://t.co/ocmNrf5vG9",ME_harianumum
Thu Sep 21 10:00:02 +0000 2023,1704797628226216441,"Kemenhub dan KNKT rilis hasil pemeriksaan rangka eSAF Honda: Strukturnya kuat, tapi di bagian dalamnya ada…  https://t.co/cKXnwWVB1N  #JelasAman https://t.co/Z80lgD4oIw",momotorid
Thu Sep 21 09:18:40 +0000 2023,1704787215648526499,Kala Korosi Rangka eSAF Honda Menggerogoti Saham ASII https://t.co/FSe9zV5OFR,bisnisindo_id
Thu Sep 21 06:34:52 +0000 2023,1704745994955685907,Direktorat Jenderal Perhubungan Darat bersama KNTK lakukan investigasi terhadap rangka eSAF Honda yang viral berkarat dan mudah patah.  #motorcycles #Honda #motorhonda #esaf #Trending #TrendingHot #TrendingNow https://t.co/8j3ewNWPNI,holopiscom
Thu Sep 21 05:06:29 +0000 2023,1704723752104374707,Harga Skutik Honda Turun! Sekarang Cuma 10 Jutaan Karena Rangka Rangka eSAF?  https://t.co/1NCBeoCWQ7,NyusNyus_
Wed Sep 20 15:37:07 +0000 2023,1704520068435177683,"Honda Tanggapi Serius Rangka eSAF yang di Isukan Mudah Keropos dengan Meluncurkan Motor Baru, Kapan?    #rangkaesaf|#Honda|#motorbaru  https://t.co/o30hxHjq90",metro_selebes
Wed Sep 20 14:45:22 +0000 2023,1704507046811390015,Rangka bikinan lokal lebih kuat daripada rangka eSAF besutan Honda. https://t.co/AyDf4kvGBU,lhayesno
Wed Sep 20 13:28:03 +0000 2023,1704487587262677479,"Honda Vario 150 hilang pengapian, ada yang keropos tapi bukan rangka eSaf https://t.co/fPqOTOCPRo",Koemat
Wed Sep 20 11:35:48 +0000 2023,1704459340328091719,@handokotjung Rangka esaf milik honda Motor bapak namanya supra Jangan lupa naik kereta Dan jangan lupa turun dari kereta  #KACepatUntukIndonesia,pakdheemu
Wed Sep 20 11:27:22 +0000 2023,1704457215589904713,"Honda sedikit bersyukur, badai rangka eSAF mulai berkurang di Medsos. Karena orang Indonesia mudah melupakan!  Bahkan melupakan penculikan! https://t.co/2l9BcqtDue",lhayesno
Wed Sep 20 10:46:34 +0000 2023,1704446947871150138,"Sepeda motor merk apapun klu ga dirawat, dibiarkan lembab, jorok ya pasti ga awet, bahayanya lagi rangka eSAF nya berkarat &amp  keropos Nih sob tips merawat sepeda motor, kebetulan abangnya motornya Honda Vario Techno. Simak ya sob, yuk mulai menyayangi motor kita  #rangkaesaf #eSAF https://t.co/8w2js43JJm",FirzaHusainID
